ID,SST_Median,SST_Skewness,SST_Kurtosis,SST_sd,SST_bimodality,SSTRateofRise,cumDHW
2956,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,122.1992518
2957,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,120.7357183
2958,27.51874141,-0.023899072,-1.191831994,1.412725103,0.553217128,0.014791094,119.5133842
2959,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,126.6643756
2960,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,124.5617228
2961,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,123.5117935
2962,27.51874141,-0.023899072,-1.191831994,1.412725103,0.553217128,0.014791094,120.3764498
2963,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,127.2709089
2964,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,126.9463738
2965,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,125.7424601
2966,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,124.5419921
2967,27.51874141,-0.023899072,-1.191831994,1.412725103,0.553217128,0.014791094,120.7832781
2968,27.51874141,-0.023899072,-1.191831994,1.412725103,0.553217128,0.014791094,120.862843
2969,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,127.9245741
2970,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,127.6119081
2971,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,126.7229089
2972,27.51874141,-0.023899072,-1.191831994,1.412725103,0.553217128,0.014791094,121.439863
2973,27.51874141,-0.023899072,-1.191831994,1.412725103,0.553217128,0.014791094,121.6357315
2974,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,128.7217282
2975,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,127.9927807
2976,27.51874141,-0.023899072,-1.191831994,1.412725103,0.553217128,0.014791094,121.7057269
2977,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,129.3924026
2978,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,50.39848704
2979,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,50.39848704
2980,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,49.99611104
2981,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,51.72562534
2982,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,51.32222353
2983,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,51.32222353
2984,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,51.04659429
2985,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,50.20131507
2986,27.63884021,-0.023545521,-1.1748852,1.373724176,0.548075617,0.013394035,134.4995888
2987,27.63884021,-0.023545521,-1.1748852,1.373724176,0.548075617,0.013394035,134.4995888
2988,27.63884021,-0.023545521,-1.1748852,1.373724176,0.548075617,0.013394035,132.7369005
2989,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,53.26995271
2990,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,53.07621025
2991,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,52.37514733
2992,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,51.81839854
2993,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,51.81839854
2994,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,51.66619214
2995,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,51.08633271
2996,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,50.22241916
2997,27.63884021,-0.023545521,-1.1748852,1.373724176,0.548075617,0.013394035,135.5724796
2998,27.63884021,-0.023545521,-1.1748852,1.373724176,0.548075617,0.013394035,134.8910862
2999,27.63884021,-0.023545521,-1.1748852,1.373724176,0.548075617,0.013394035,134.8910862
3000,27.63884021,-0.023545521,-1.1748852,1.373724176,0.548075617,0.013394035,133.2955402
3001,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,54.22688771
3002,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,54.0285219
3003,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,53.45720819
3004,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,52.60173724
3005,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,52.60173724
3006,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,51.85856734
3007,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,51.68812694
3008,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,51.09678629
3009,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,50.22184446
3010,27.63884021,-0.023545521,-1.1748852,1.373724176,0.548075617,0.013394035,135.7754747
3011,27.63884021,-0.023545521,-1.1748852,1.373724176,0.548075617,0.013394035,135.1399576
3012,27.63884021,-0.023545521,-1.1748852,1.373724176,0.548075617,0.013394035,135.1399576
3013,27.63884021,-0.023545521,-1.1748852,1.373724176,0.548075617,0.013394035,134.2835778
3014,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,54.86933701
3015,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,54.80493503
3016,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,54.22994119
3017,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,53.65657967
3018,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,53.65657967
3019,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,52.75731471
3020,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,51.86154294
3021,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,51.68780254
3022,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,51.08640829
3023,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,124.2930728
3024,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,123.7323436
3025,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,54.86280429
3026,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,54.57184853
3027,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,54.57184853
3028,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,53.65966154
3029,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,52.60777305
3030,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,51.85105254
3031,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,124.7427397
3032,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,124.3464452
3033,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,124.093138
3034,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,123.5606918
3035,27.22336049,-0.011287061,-1.224676973,1.498458591,0.563193182,0.015159662,54.87591033
3036,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,124.5612014
3037,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,124.3136834
3038,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,124.066277
3039,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,123.5332242
3040,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,124.379683
3041,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,124.2809225
3042,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,123.8965935
3043,27.51874141,-0.023899072,-1.191831994,1.412725103,0.553217128,0.014791094,116.4930408
3044,27.51874141,-0.023899072,-1.191831994,1.412725103,0.553217128,0.014791094,116.1037755
3045,27.51874141,-0.023899072,-1.191831994,1.412725103,0.553217128,0.014791094,117.898074
3046,27.51874141,-0.023899072,-1.191831994,1.412725103,0.553217128,0.014791094,117.8056232
3047,27.51874141,-0.023899072,-1.191831994,1.412725103,0.553217128,0.014791094,117.731357
3048,27.51874141,-0.023899072,-1.191831994,1.412725103,0.553217128,0.014791094,119.8819596
3049,27.51874141,-0.023899072,-1.191831994,1.412725103,0.553217128,0.014791094,119.5149684
3050,27.51874141,-0.023899072,-1.191831994,1.412725103,0.553217128,0.014791094,119.4238355
3051,27.51874141,-0.023899072,-1.191831994,1.412725103,0.553217128,0.014791094,119.1899291
3052,27.51874141,-0.023899072,-1.191831994,1.412725103,0.553217128,0.014791094,120.8199035
3053,27.51874141,-0.023899072,-1.191831994,1.412725103,0.553217128,0.014791094,120.5855454
3054,27.51874141,-0.023899072,-1.191831994,1.412725103,0.553217128,0.014791094,120.2086064
3055,27.51874141,-0.023899072,-1.191831994,1.412725103,0.553217128,0.014791094,124.0773743
3056,27.51874141,-0.023899072,-1.191831994,1.412725103,0.553217128,0.014791094,124.813899
3057,27.51874141,-0.023899072,-1.191831994,1.412725103,0.553217128,0.014791094,125.2655027
3058,27.51874141,-0.023899072,-1.191831994,1.412725103,0.553217128,0.014791094,125.5011655
3059,27.51874141,-0.023899072,-1.191831994,1.412725103,0.553217128,0.014791094,125.879952
3060,27.41840874,-0.018362479,-1.222728588,1.454757976,0.562694259,0.015159753,113.8852658
3061,27.41840874,-0.018362479,-1.222728588,1.454757976,0.562694259,0.015159753,113.6556766
