ID,Country,Ecoregion,SST_Median
4070,Madagascar,Western and Northern Madagascar,27.86634321
4071,Madagascar,Western and Northern Madagascar,27.8684446
4072,Madagascar,Western and Northern Madagascar,27.87032453
4073,Madagascar,Western and Northern Madagascar,27.87350821
4074,Madagascar,Western and Northern Madagascar,27.87583206
4075,Madagascar,Western and Northern Madagascar,27.8781559
4076,Madagascar,Western and Northern Madagascar,27.88321952
4077,Madagascar,Western and Northern Madagascar,27.88576582
4078,Madagascar,Western and Northern Madagascar,27.87378966
4079,Madagascar,Western and Northern Madagascar,27.87723144
4080,Madagascar,Western and Northern Madagascar,27.88067322
4081,Madagascar,Western and Northern Madagascar,27.88321952
4082,Madagascar,Western and Northern Madagascar,27.88576582
4083,Madagascar,Western and Northern Madagascar,27.88067805
4084,Madagascar,Western and Northern Madagascar,27.88517978
4085,Madagascar,Western and Northern Madagascar,27.89643823
4086,Madagascar,Western and Northern Madagascar,27.90711065
4087,Madagascar,Western and Northern Madagascar,27.89361008
4088,Madagascar,Western and Northern Madagascar,27.89988082
4089,Madagascar,Western and Northern Madagascar,27.89697576
4090,Madagascar,Western and Northern Madagascar,27.90370631
4091,Madagascar,Western and Northern Madagascar,27.91113283
4092,Madagascar,Western and Northern Madagascar,27.90753181
4093,Madagascar,Western and Northern Madagascar,27.91523152
4094,Madagascar,Western and Northern Madagascar,27.90868981
4095,Madagascar,Western and Northern Madagascar,27.91651635
4096,Madagascar,Western and Northern Madagascar,27.9098478
4097,Madagascar,Western and Northern Madagascar,27.91780118
4098,Madagascar,Western and Northern Madagascar,27.88714205
4099,Madagascar,Western and Northern Madagascar,27.78407554
4100,Madagascar,Western and Northern Madagascar,27.60179981
4101,Madagascar,Western and Northern Madagascar,27.59510549
4102,Madagascar,Western and Northern Madagascar,27.59510549
4103,Madagascar,Western and Northern Madagascar,27.59157795
4104,Madagascar,Western and Northern Madagascar,27.58528104
4105,Madagascar,Western and Northern Madagascar,27.59510549
4106,Madagascar,Western and Northern Madagascar,27.59510549
4107,Madagascar,Western and Northern Madagascar,27.58528104
4108,Madagascar,Western and Northern Madagascar,27.58603841
4109,Madagascar,Western and Northern Madagascar,27.59096131
4110,Madagascar,Western and Northern Madagascar,27.58397528
4111,Madagascar,Western and Northern Madagascar,27.57339024
4112,Madagascar,Western and Northern Madagascar,27.57402762
4113,Madagascar,Western and Northern Madagascar,27.58552102
4114,Madagascar,Western and Northern Madagascar,27.57918304
4115,Madagascar,Western and Northern Madagascar,27.56149944
4116,Madagascar,Western and Northern Madagascar,27.56201683
4117,Madagascar,Western and Northern Madagascar,27.56253422
4118,Madagascar,Western and Northern Madagascar,27.64466158
4119,Madagascar,Western and Northern Madagascar,27.57110646
4120,Madagascar,Western and Northern Madagascar,27.57168599
4121,Madagascar,Western and Northern Madagascar,27.55131825
4122,Madagascar,Western and Northern Madagascar,27.55204824
4123,Madagascar,Western and Northern Madagascar,27.62717024
4124,Madagascar,Western and Northern Madagascar,27.61393783
4125,Madagascar,Western and Northern Madagascar,27.5566919
4126,Madagascar,Western and Northern Madagascar,27.54061967
4127,Madagascar,Western and Northern Madagascar,27.54156225
4128,Madagascar,Western and Northern Madagascar,27.63539902
4129,Madagascar,Western and Northern Madagascar,27.62290868
4130,Madagascar,Western and Northern Madagascar,27.61050833
4131,Madagascar,Western and Northern Madagascar,27.55463722
4132,Madagascar,Western and Northern Madagascar,27.54119101
4133,Madagascar,Western and Northern Madagascar,27.53597198
4134,Madagascar,Western and Northern Madagascar,27.52732244
4135,Madagascar,Western and Northern Madagascar,27.52200999
4136,Madagascar,Western and Northern Madagascar,27.51604465
4137,Madagascar,Western and Northern Madagascar,27.51326703
4138,Madagascar,Western and Northern Madagascar,27.50743236
4139,Madagascar,Western and Northern Madagascar,27.52407876
4140,Madagascar,Western and Northern Madagascar,27.51867289
4141,Madagascar,Western and Northern Madagascar,27.52331032
4142,Madagascar,Western and Northern Madagascar,27.5175451
4143,Madagascar,Western and Northern Madagascar,27.5156402
4144,Madagascar,Western and Northern Madagascar,27.51636254
4145,Madagascar,Western and Northern Madagascar,27.51275085
4146,Madagascar,Western and Northern Madagascar,27.54689483
4147,Madagascar,Western and Northern Madagascar,27.52418344
4148,Madagascar,Western and Northern Madagascar,27.51961669
4149,Madagascar,Western and Northern Madagascar,27.52700072
4150,Madagascar,Western and Northern Madagascar,27.52167942
4151,Madagascar,Western and Northern Madagascar,27.50941013
4152,Madagascar,Western and Northern Madagascar,27.50672411
4153,Madagascar,Western and Northern Madagascar,27.50710662
4154,Madagascar,Western and Northern Madagascar,27.50266911
4155,Madagascar,Western and Northern Madagascar,27.49643421
4156,Madagascar,Western and Northern Madagascar,27.49463682
4157,Madagascar,Western and Northern Madagascar,27.49383153
4158,Madagascar,Western and Northern Madagascar,27.49643421
4159,Madagascar,Western and Northern Madagascar,27.49463682
4160,Madagascar,Western and Northern Madagascar,27.49383153
4161,Madagascar,Western and Northern Madagascar,27.49984136
4162,Madagascar,Western and Northern Madagascar,27.49984136
4163,Madagascar,Western and Northern Madagascar,27.48260106
4164,Madagascar,Western and Northern Madagascar,27.48343574
4165,Madagascar,Western and Northern Madagascar,27.48704515
4166,Madagascar,Western and Northern Madagascar,27.48057417
4167,Madagascar,Western and Northern Madagascar,27.48057417
4168,Madagascar,Western and Northern Madagascar,27.47137059
4169,Madagascar,Western and Northern Madagascar,27.46376268
4170,Madagascar,Western and Northern Madagascar,27.46376268
4171,Madagascar,Western and Northern Madagascar,27.45752134
4172,Madagascar,Western and Northern Madagascar,27.45411701
4173,Madagascar,Western and Northern Madagascar,27.4469512
4174,Madagascar,Western and Northern Madagascar,27.4469512
4175,Madagascar,Western and Northern Madagascar,27.44361894
4176,Madagascar,Western and Northern Madagascar,27.44334394
4177,Madagascar,Western and Northern Madagascar,27.44164338
4178,Madagascar,Western and Northern Madagascar,27.4337659
4179,Madagascar,Western and Northern Madagascar,27.4337659
4180,Madagascar,Western and Northern Madagascar,27.42933584
4181,Madagascar,Western and Northern Madagascar,27.4377589
4182,Madagascar,Western and Northern Madagascar,27.42916975
4183,Madagascar,Western and Northern Madagascar,27.4017225
4184,Madagascar,Western and Northern Madagascar,27.44802424
4185,Madagascar,Western and Northern Madagascar,27.4377589
4186,Madagascar,Western and Northern Madagascar,27.41505275
4187,Madagascar,Western and Northern Madagascar,27.4017225
4188,Madagascar,Western and Northern Madagascar,27.36140441
4189,Madagascar,Western and Northern Madagascar,27.4632473
4190,Madagascar,Western and Northern Madagascar,27.4534148
4191,Madagascar,Western and Northern Madagascar,27.40387126
4192,Madagascar,Western and Northern Madagascar,27.39551659
4193,Madagascar,Western and Northern Madagascar,27.38489773
4194,Madagascar,Western and Northern Madagascar,27.36140441
4195,Madagascar,Western and Northern Madagascar,27.46766226
4196,Madagascar,Western and Northern Madagascar,27.45810114
4197,Madagascar,Western and Northern Madagascar,27.44854002
4198,Madagascar,Western and Northern Madagascar,27.38150829
4199,Madagascar,Western and Northern Madagascar,27.38150829
4200,Madagascar,Western and Northern Madagascar,27.47724372
4201,Madagascar,Western and Northern Madagascar,27.46630818
4202,Madagascar,Western and Northern Madagascar,27.36937631
4203,Madagascar,Western and Northern Madagascar,27.3633075
4204,Madagascar,Western and Northern Madagascar,27.34424968
4205,Madagascar,Western and Northern Madagascar,27.48572475
4206,Madagascar,Western and Northern Madagascar,27.47533943
4207,Madagascar,Western and Northern Madagascar,27.3416307
4208,Madagascar,Western and Northern Madagascar,27.33685698
4209,Madagascar,Western and Northern Madagascar,27.48659446
4210,Madagascar,Western and Northern Madagascar,27.33252496
4211,Madagascar,Western and Northern Madagascar,27.55377597
4212,Madagascar,Western and Northern Madagascar,27.58339708
4213,Madagascar,Western and Northern Madagascar,27.57507368
4214,Madagascar,Western and Northern Madagascar,27.62194315
4215,Madagascar,Western and Northern Madagascar,27.623292
4216,Madagascar,Western and Northern Madagascar,27.62153004
4217,Madagascar,Western and Northern Madagascar,27.62537768
4218,Madagascar,Western and Northern Madagascar,27.61610324
4219,Madagascar,Western and Northern Madagascar,27.62071831
4220,Madagascar,Western and Northern Madagascar,27.61337454
4221,Madagascar,Western and Northern Madagascar,27.61286359
4222,Madagascar,Western and Northern Madagascar,27.61064584
4223,Madagascar,Western and Northern Madagascar,27.56691094
4224,Madagascar,Western and Northern Madagascar,27.56691094
4225,Madagascar,Western and Northern Madagascar,27.6335219
4226,Madagascar,Western and Northern Madagascar,27.63065751
4227,Madagascar,Western and Northern Madagascar,27.62944073
4228,Madagascar,Western and Northern Madagascar,27.62333749
4229,Madagascar,Western and Northern Madagascar,27.64315449
4230,Madagascar,Western and Northern Madagascar,27.63405983
4231,Madagascar,Western and Northern Madagascar,27.62670639
4232,Madagascar,Western and Northern Madagascar,27.62185275
4233,Madagascar,Western and Northern Madagascar,27.64811926
4234,Madagascar,Western and Northern Madagascar,27.63856619
4235,Madagascar,Western and Northern Madagascar,27.63581978
4236,Madagascar,Western and Northern Madagascar,27.61270092
4237,Madagascar,Western and Northern Madagascar,27.60776534
4238,Madagascar,Western and Northern Madagascar,27.65135408
4239,Madagascar,Western and Northern Madagascar,27.65091601
4240,Madagascar,Western and Northern Madagascar,27.64501772
4241,Madagascar,Western and Northern Madagascar,27.59701374
4242,Madagascar,Western and Northern Madagascar,27.65371276
4243,Madagascar,Western and Northern Madagascar,27.65136093
4244,Madagascar,Western and Northern Madagascar,27.64907231
4245,Madagascar,Western and Northern Madagascar,27.57551055
4246,Madagascar,Western and Northern Madagascar,27.65221694
4247,Madagascar,Western and Northern Madagascar,27.65136093
4248,Madagascar,Western and Northern Madagascar,27.64907231
4249,Madagascar,Western and Northern Madagascar,27.57551055
4250,Madagascar,Western and Northern Madagascar,27.57551055
4251,Madagascar,Western and Northern Madagascar,27.54965534
4252,Madagascar,Western and Northern Madagascar,27.54965534
4253,Kenya,East African Coral Coast,27.14284023
4254,Kenya,East African Coral Coast,27.14179739
4255,Kenya,East African Coral Coast,27.14050089
4256,Kenya,East African Coral Coast,27.13645796
4257,Kenya,East African Coral Coast,27.14127597
4258,Kenya,East African Coral Coast,27.13816154
4259,Kenya,East African Coral Coast,27.13437228
4260,Kenya,East African Coral Coast,27.13058302
4261,Kenya,East African Coral Coast,27.12637421
4262,Kenya,East African Coral Coast,27.12216541
4263,Kenya,East African Coral Coast,27.11926317
4264,Tanzania,East African Coral Coast,27.14120027
4265,Tanzania,East African Coral Coast,27.14120027
4266,Kenya,East African Coral Coast,27.1386127
4267,Kenya,East African Coral Coast,27.13602512
4268,Kenya,East African Coral Coast,27.13244584
4269,Kenya,East African Coral Coast,27.12886656
4270,Kenya,East African Coral Coast,27.1247862
4271,Kenya,East African Coral Coast,27.12070583
4272,Kenya,East African Coral Coast,27.11799726
4273,Kenya,East African Coral Coast,27.11528869
4274,Tanzania,East African Coral Coast,27.13801015
4275,Tanzania,East African Coral Coast,27.13801015
4276,Kenya,East African Coral Coast,27.13388871
4277,Kenya,East African Coral Coast,27.13051941
4278,Kenya,East African Coral Coast,27.1271501
4279,Kenya,East African Coral Coast,27.12319818
4280,Kenya,East African Coral Coast,27.11924626
4281,Kenya,East African Coral Coast,27.11673136
4282,Tanzania,East African Coral Coast,27.13422411
4283,Tanzania,East African Coral Coast,27.13422411
4284,Tanzania,East African Coral Coast,27.132104000000002
4285,Tanzania,East African Coral Coast,27.12998389
4286,Kenya,East African Coral Coast,27.12671586
4287,Kenya,East African Coral Coast,27.12344782
4288,Tanzania,East African Coral Coast,27.13043807
4289,Tanzania,East African Coral Coast,27.12825858
4290,Tanzania,East African Coral Coast,27.12607908
4291,Tanzania,East African Coral Coast,27.12526615
4292,Kenya,East African Coral Coast,27.11408842
4293,Kenya,East African Coral Coast,27.1121034
4294,Tanzania,East African Coral Coast,27.12009422
4295,Tanzania,East African Coral Coast,27.12009422
4296,Kenya,East African Coral Coast,27.11111129
4297,Kenya,East African Coral Coast,27.10982123
4298,Tanzania,East African Coral Coast,27.12009422
4299,Tanzania,East African Coral Coast,27.12009422
4300,Tanzania,East African Coral Coast,27.11240135
4301,Kenya,East African Coral Coast,27.11111129
4302,Tanzania,East African Coral Coast,27.11791069
4303,Tanzania,East African Coral Coast,27.11255315
4304,Tanzania,East African Coral Coast,27.11103881
4305,Tanzania,East African Coral Coast,27.11017112
4306,Tanzania,East African Coral Coast,27.11783701
4307,Tanzania,East African Coral Coast,27.11572717
4308,Tanzania,East African Coral Coast,27.11179498
4309,Tanzania,East African Coral Coast,27.11073563
4310,Tanzania,East African Coral Coast,27.10967628
4311,Tanzania,East African Coral Coast,27.1164477
4312,Tanzania,East African Coral Coast,27.11436262
4313,Tanzania,East African Coral Coast,27.11109076
4314,Tanzania,East African Coral Coast,27.11040304
4315,Tanzania,East African Coral Coast,27.1171187
4316,Tanzania,East African Coral Coast,27.11505838
4317,Tanzania,East African Coral Coast,27.1116923
4318,Tanzania,East African Coral Coast,27.11038654
4319,Tanzania,East African Coral Coast,27.11007046
4320,Tanzania,East African Coral Coast,27.11912828
4321,Tanzania,East African Coral Coast,27.11696449
4322,Tanzania,East African Coral Coast,27.11480069
4323,Tanzania,East African Coral Coast,27.11480069
4324,Tanzania,East African Coral Coast,27.11344057
4325,Tanzania,East African Coral Coast,27.11208045
4326,Tanzania,East African Coral Coast,27.12113786
4327,Tanzania,East African Coral Coast,27.11887059
4328,Tanzania,East African Coral Coast,27.11660332
4329,Tanzania,East African Coral Coast,27.11660332
4330,Tanzania,East African Coral Coast,27.11518884
4331,Tanzania,East African Coral Coast,27.12451844
4332,Tanzania,East African Coral Coast,27.119851830000002
4333,Tanzania,East African Coral Coast,27.11841681
4334,Tanzania,East African Coral Coast,27.13374617
4335,Tanzania,East African Coral Coast,27.1308226
4336,Tanzania,East African Coral Coast,27.12789902
4337,Tanzania,East African Coral Coast,27.12310034
4338,Tanzania,East African Coral Coast,27.12310034
4339,Tanzania,East African Coral Coast,27.12164479
4340,Tanzania,East African Coral Coast,27.13800491
4341,Tanzania,East African Coral Coast,27.13537204
4342,Tanzania,East African Coral Coast,27.13273917
4343,Tanzania,East African Coral Coast,27.12788734
4344,Tanzania,East African Coral Coast,27.12788734
4345,Tanzania,East African Coral Coast,27.126345830000002
4346,Tanzania,East African Coral Coast,27.14226365
4347,Tanzania,East African Coral Coast,27.13992148
4348,Tanzania,East African Coral Coast,27.13512683
4349,Tanzania,East African Coral Coast,27.13267434
4350,Tanzania,East African Coral Coast,27.13267434
4351,Tanzania,East African Coral Coast,27.14226365
4352,Tanzania,East African Coral Coast,27.13992148
4353,Tanzania,East African Coral Coast,27.13757932
4354,Tanzania,East African Coral Coast,27.13512683
4355,Tanzania,East African Coral Coast,27.14610243
4356,Tanzania,East African Coral Coast,27.14360002
4357,Tanzania,East African Coral Coast,27.14102613
4358,Tanzania,East African Coral Coast,27.15494605
4359,Tanzania,East African Coral Coast,27.15494605
4360,Tanzania,East African Coral Coast,27.15228338
4361,Tanzania,East African Coral Coast,27.14962071
4362,Tanzania,East African Coral Coast,27.16718017
4363,Tanzania,East African Coral Coast,27.16255315
4364,Tanzania,East African Coral Coast,27.15927202
4365,Tanzania,East African Coral Coast,27.1559909
4366,Tanzania,East African Coral Coast,27.17329723
4367,Tanzania,East African Coral Coast,27.17016025
4368,Tanzania,East African Coral Coast,27.16626067
4369,Tanzania,East African Coral Coast,27.16236109
4370,Tanzania,East African Coral Coast,27.17809833
4371,Tanzania,East African Coral Coast,27.17369584
4372,Tanzania,East African Coral Coast,27.19228137
4373,Tanzania,East African Coral Coast,27.18915888
4374,Tanzania,East African Coral Coast,27.1860364
4375,Tanzania,East African Coral Coast,27.18113102
4376,Tanzania,East African Coral Coast,27.20081535
4377,Tanzania,East African Coral Coast,27.19755073
4378,Tanzania,East African Coral Coast,27.19428612
4379,Tanzania,East African Coral Coast,27.20934933
4380,Tanzania,East African Coral Coast,27.20594258
4381,Tanzania,East African Coral Coast,27.20253584
4382,Tanzania,East African Coral Coast,27.19693147
4383,Tanzania,East African Coral Coast,27.20934933
4384,Tanzania,East African Coral Coast,27.20934933
4385,Tanzania,East African Coral Coast,27.20594258
4386,Tanzania,East African Coral Coast,27.20253584
4387,Tanzania,East African Coral Coast,27.19693147
4388,Tanzania,East African Coral Coast,27.22162587
4389,Tanzania,East African Coral Coast,27.22162587
4390,Tanzania,East African Coral Coast,27.21670237
4391,Tanzania,East African Coral Coast,27.21177887
4392,Tanzania,East African Coral Coast,27.2339024
4393,Tanzania,East African Coral Coast,27.2339024
4394,Tanzania,East African Coral Coast,27.22746215
4395,Tanzania,East African Coral Coast,27.2210219
4396,Tanzania,East African Coral Coast,27.27604123
4397,Tanzania,East African Coral Coast,27.25574703
4398,Tanzania,East African Coral Coast,27.23788593
4399,Tanzania,East African Coral Coast,27.27604123
4400,Tanzania,East African Coral Coast,27.24830971
4401,Tanzania,East African Coral Coast,27.29576797
4402,Tanzania,East African Coral Coast,27.28701321
4403,Tanzania,East African Coral Coast,27.26736632
4404,Tanzania,East African Coral Coast,27.25768542
4405,Tanzania,East African Coral Coast,27.3132775
4406,Tanzania,East African Coral Coast,27.30563134
4407,Tanzania,East African Coral Coast,27.29798518
4408,Tanzania,East African Coral Coast,27.27743517
4409,Tanzania,East African Coral Coast,27.26706112
4410,Tanzania,East African Coral Coast,27.29666613
4411,Tanzania,East African Coral Coast,27.32941375
4412,Tanzania,East African Coral Coast,27.46630295
4413,Tanzania,East African Coral Coast,27.46215292
4414,Tanzania,East African Coral Coast,27.4580029
4415,Tanzania,East African Coral Coast,27.44768119
4416,Tanzania,East African Coral Coast,27.45395676
4417,Tanzania,East African Coral Coast,27.4440097
4418,Tanzania,East African Coral Coast,27.43406265
4419,Tanzania,East African Coral Coast,27.44033822
4420,Tanzania,East African Coral Coast,27.43076582
4421,Tanzania,East African Coral Coast,27.44033822
4422,Tanzania,East African Coral Coast,27.43076582
4423,Tanzania,East African Coral Coast,27.43507355
4424,Tanzania,East African Coral Coast,27.42765502
4425,Tanzania,East African Coral Coast,27.41018924
4426,Tanzania,East African Coral Coast,27.40087675
4427,Tanzania,East African Coral Coast,27.42454421
4428,Tanzania,East African Coral Coast,27.42454421
4429,Tanzania,East African Coral Coast,27.40864229
4430,Tanzania,East African Coral Coast,27.42440852
4431,Tanzania,East African Coral Coast,27.39017877
4432,Tanzania,East African Coral Coast,27.42427283
4433,Tanzania,East African Coral Coast,27.43730955
4434,Tanzania,East African Coral Coast,27.42976459
4435,Tanzania,East African Coral Coast,27.43730955
4436,Tanzania,East African Coral Coast,27.43251047
4437,Tanzania,East African Coral Coast,27.43446791
4438,Tanzania,East African Coral Coast,27.36660573
4439,Tanzania,East African Coral Coast,27.39851989
4440,Tanzania,East African Coral Coast,27.39851989
4441,Tanzania,East African Coral Coast,27.39022548
4442,Tanzania,East African Coral Coast,27.43325052
4443,Tanzania,East African Coral Coast,27.42601526
4444,Tanzania,East African Coral Coast,27.40131704
4445,Tanzania,East African Coral Coast,27.39293203
4446,Tanzania,East African Coral Coast,27.43459011
4447,Tanzania,East African Coral Coast,27.42739853
4448,Tanzania,East African Coral Coast,27.42020696
4449,Tanzania,East African Coral Coast,27.41216057
4450,Tanzania,East African Coral Coast,27.40411419
4451,Tanzania,East African Coral Coast,27.42739853
4452,Tanzania,East African Coral Coast,27.42020696
4453,Tanzania,East African Coral Coast,27.41216057
4454,Tanzania,East African Coral Coast,27.40411419
4455,Tanzania,East African Coral Coast,27.40411419
4456,Tanzania,East African Coral Coast,27.39563859
4457,Tanzania,East African Coral Coast,27.38716299
4458,Tanzania,East African Coral Coast,27.42089427
4459,Tanzania,East African Coral Coast,27.41271843
4460,Tanzania,East African Coral Coast,27.4045426
4461,Tanzania,East African Coral Coast,27.4045426
4462,Tanzania,East African Coral Coast,27.39607425
4463,Tanzania,East African Coral Coast,27.38760589
4464,Tanzania,East African Coral Coast,27.3880488
4465,Tanzania,East African Coral Coast,27.38077549
4466,Tanzania,East African Coral Coast,27.37350217
4467,Tanzania,East African Coral Coast,27.37792371
4468,Tanzania,East African Coral Coast,27.37286117
4469,Tanzania,East African Coral Coast,27.36726687
4470,Tanzania,East African Coral Coast,27.36167257
4471,Tanzania,East African Coral Coast,27.35505154
4472,Tanzania,East African Coral Coast,27.3484305
4473,Tanzania,East African Coral Coast,27.37222016
4474,Tanzania,East African Coral Coast,27.36670237
4475,Tanzania,East African Coral Coast,27.36118457
4476,Tanzania,East African Coral Coast,27.35416573
4477,Tanzania,East African Coral Coast,27.36437067
4478,Tanzania,East African Coral Coast,27.35883637
4479,Tanzania,East African Coral Coast,27.35158439
4480,Tanzania,East African Coral Coast,27.34433242
4481,Tanzania,East African Coral Coast,27.35648816
4482,Tanzania,East African Coral Coast,27.34900306
4483,Tanzania,East African Coral Coast,27.37564262
4484,Tanzania,East African Coral Coast,27.37866947
4485,Tanzania,East African Coral Coast,27.38169633
4486,Tanzania,East African Coral Coast,27.37411822
4487,Tanzania,East African Coral Coast,27.37665808
4488,Tanzania,East African Coral Coast,27.37919794
4489,Tanzania,East African Coral Coast,27.38232485
4490,Tanzania,East African Coral Coast,27.38545176
4491,Tanzania,East African Coral Coast,27.37697616
4492,Tanzania,East African Coral Coast,27.37977593
4493,Tanzania,East African Coral Coast,27.3825757
4494,Tanzania,East African Coral Coast,27.3825757
4495,Tanzania,East African Coral Coast,27.38466138
4496,Tanzania,East African Coral Coast,27.38674706
4497,Tanzania,East African Coral Coast,27.37969963
4498,Tanzania,East African Coral Coast,27.37969963
4499,Tanzania,East African Coral Coast,27.38103479
4500,Tanzania,East African Coral Coast,27.38236995
4501,Tanzania,East African Coral Coast,27.38351868
4502,Tanzania,East African Coral Coast,27.37765582
4503,Tanzania,East African Coral Coast,27.37821247
4504,Tanzania,East African Coral Coast,27.38077871
4505,Tanzania,East African Coral Coast,27.38191456
4506,Tanzania,East African Coral Coast,27.38305041
4507,Tanzania,East African Coral Coast,27.38515643
4508,Tanzania,East African Coral Coast,27.3729417
4509,Tanzania,East African Coral Coast,27.37290627
4510,Tanzania,East African Coral Coast,27.37287083
4511,Tanzania,East African Coral Coast,27.37338017
4512,Tanzania,East African Coral Coast,27.37388952
4513,Tanzania,East African Coral Coast,27.37456354
4514,Tanzania,East African Coral Coast,27.37523756
4515,Tanzania,East African Coral Coast,27.37731962
4516,Tanzania,East African Coral Coast,27.37940167
4517,Tanzania,East African Coral Coast,27.37940167
4518,Tanzania,East African Coral Coast,27.3729417
4519,Tanzania,East African Coral Coast,27.37290627
4520,Tanzania,East African Coral Coast,27.37287083
4521,Tanzania,East African Coral Coast,27.37338017
4522,Tanzania,East African Coral Coast,27.37388952
4523,Tanzania,East African Coral Coast,27.37456354
4524,Tanzania,East African Coral Coast,27.37523756
4525,Tanzania,East African Coral Coast,27.37731962
4526,Tanzania,East African Coral Coast,27.37940167
4527,Tanzania,East African Coral Coast,27.37940167
4528,Tanzania,East African Coral Coast,27.38243679
4529,Tanzania,East African Coral Coast,27.36966822
4530,Tanzania,East African Coral Coast,27.36948482
4531,Tanzania,East African Coral Coast,27.36930142
4532,Tanzania,East African Coral Coast,27.36908077
4533,Tanzania,East African Coral Coast,27.36884361
4534,Tanzania,East African Coral Coast,27.36882711
4535,Tanzania,East African Coral Coast,27.37043224
4536,Tanzania,East African Coral Coast,27.37203737
4537,Tanzania,East African Coral Coast,27.37203737
4538,Tanzania,East African Coral Coast,27.37485465
4539,Tanzania,East African Coral Coast,27.37767193
4540,Tanzania,East African Coral Coast,27.36639475
4541,Tanzania,East African Coral Coast,27.36354485
4542,Tanzania,East African Coral Coast,27.36467306
4543,Tanzania,East African Coral Coast,27.36467306
4544,Tanzania,East African Coral Coast,27.36727251
4545,Tanzania,East African Coral Coast,27.36987196
4546,Tanzania,East African Coral Coast,27.37514817
4547,Tanzania,East African Coral Coast,27.38042438
4548,Tanzania,East African Coral Coast,27.35918693
4549,Tanzania,East African Coral Coast,27.35757207
4550,Tanzania,East African Coral Coast,27.35757207
4551,Tanzania,East African Coral Coast,27.36024722
4552,Tanzania,East African Coral Coast,27.36292237
4553,Tanzania,East African Coral Coast,27.36866263
4554,Tanzania,East African Coral Coast,27.37440288
4555,Tanzania,East African Coral Coast,27.35047109
4556,Tanzania,East African Coral Coast,27.35047109
4557,Tanzania,East African Coral Coast,27.35322194
4558,Tanzania,East African Coral Coast,27.35597278
4559,Tanzania,East African Coral Coast,27.36217708
4560,Tanzania,East African Coral Coast,27.36838138
4561,Tanzania,East African Coral Coast,27.37587856
4562,Tanzania,East African Coral Coast,27.34641931
4563,Tanzania,East African Coral Coast,27.34641931
4564,Tanzania,East African Coral Coast,27.34931531
4565,Tanzania,East African Coral Coast,27.35221131
4566,Tanzania,East African Coral Coast,27.35826119
4567,Tanzania,East African Coral Coast,27.36431108
4568,Tanzania,East African Coral Coast,27.34236753
4569,Tanzania,East African Coral Coast,27.34540868
4570,Tanzania,East African Coral Coast,27.34844983
4571,Tanzania,East African Coral Coast,27.35434531
4572,Tanzania,East African Coral Coast,27.40452891
4573,Tanzania,East African Coral Coast,27.3952748
4574,Tanzania,East African Coral Coast,27.3860207
4575,Tanzania,East African Coral Coast,27.38419351
4576,Tanzania,East African Coral Coast,27.48150024
4577,Tanzania,East African Coral Coast,27.46443147
4578,Tanzania,East African Coral Coast,27.46443147
4579,Tanzania,East African Coral Coast,27.44694476
4580,Tanzania,East African Coral Coast,27.42945804
4581,Tanzania,East African Coral Coast,27.41587373
4582,Tanzania,East African Coral Coast,27.40228942
4583,Tanzania,East African Coral Coast,27.39389998
4584,Tanzania,East African Coral Coast,27.38551055
4585,Tanzania,East African Coral Coast,27.51956273
4586,Tanzania,East African Coral Coast,27.51585924
4587,Tanzania,East African Coral Coast,27.45844701
4588,Tanzania,East African Coral Coast,27.44165365
4589,Tanzania,East African Coral Coast,27.42486028
4590,Tanzania,East African Coral Coast,27.41220426
4591,Tanzania,East African Coral Coast,27.39954824
4592,Tanzania,East African Coral Coast,27.39208186
4593,Tanzania,East African Coral Coast,27.38461548
4594,Tanzania,East African Coral Coast,27.51316194
4595,Tanzania,East African Coral Coast,27.42026252
4596,Tanzania,East African Coral Coast,27.40853479
4597,Tanzania,East African Coral Coast,27.39680705
4598,Tanzania,East African Coral Coast,27.39026373
4599,Tanzania,East African Coral Coast,27.38372041
4600,Tanzania,East African Coral Coast,27.50602593
4601,Tanzania,East African Coral Coast,27.46227512
4602,Tanzania,East African Coral Coast,27.44660493
4603,Tanzania,East African Coral Coast,27.41605693
4604,Tanzania,East African Coral Coast,27.40525306
4605,Tanzania,East African Coral Coast,27.39444919
4606,Tanzania,East African Coral Coast,27.38877335
4607,Tanzania,East African Coral Coast,27.38309752
4608,Tanzania,East African Coral Coast,27.49888992
4609,Tanzania,East African Coral Coast,27.49150427
4610,Tanzania,East African Coral Coast,27.48118779
4611,Tanzania,East African Coral Coast,27.47087132
4612,Tanzania,East African Coral Coast,27.45580931
4613,Tanzania,East African Coral Coast,27.4407473
4614,Tanzania,East African Coral Coast,27.4407473
4615,Tanzania,East African Coral Coast,27.41185134
4616,Tanzania,East African Coral Coast,27.40197133
4617,Tanzania,East African Coral Coast,27.39209132
4618,Tanzania,East African Coral Coast,27.38728298
4619,Tanzania,East African Coral Coast,27.38247463
4620,Tanzania,East African Coral Coast,27.38349211
4621,Tanzania,East African Coral Coast,27.48515019
4622,Tanzania,East African Coral Coast,27.4743898
4623,Tanzania,East African Coral Coast,27.46362941
4624,Tanzania,East African Coral Coast,27.4355943
4625,Tanzania,East African Coral Coast,27.4355943
4626,Tanzania,East African Coral Coast,27.40862498
4627,Tanzania,East African Coral Coast,27.39962192
4628,Tanzania,East African Coral Coast,27.39061886
4629,Tanzania,East African Coral Coast,27.38653648
